file_name	gene_id
3177-49_2_one.out.merged.h.tsv	ENSG00000167434
3178-5_2_one.out.merged.h.tsv	ENSG00000109861
3179-51_2_one.out.merged.h.tsv	ENSG00000064601
3180-46_2_one.out.merged.h.tsv	ENSG00000117984
3181-50_2_one.out.merged.h.tsv	ENSG00000163131
3182-38_2_one.out.merged.h.tsv	ENSG00000138185
3184-25_2_one.out.merged.h.tsv	ENSG00000057593
3186-2_2_one.out.merged.h.tsv	ENSG00000166278
3187-52_2_one.out.merged.h.tsv	ENSG00000096006
3189-61_2_one.out.merged.h.tsv	ENSG00000154646
3190-43_1_one.out.merged.h.tsv	ENSG00000180447
3191-50_2_one.out.merged.h.tsv	ENSG00000127578
3192-3_2_one.out.merged.h.tsv	ENSG00000133313
3194-36_2_one.out.merged.h.tsv	ENSG00000088053
3195-50_2_one.out.merged.h.tsv	ENSG00000115523
3196-6_2_one.out.merged.h.tsv	ENSG00000145681
3197-70_2_one.out.merged.h.tsv	ENSG00000119912
3198-4_1_one.out.merged.h.tsv	ENSG00000010404
3199-54_2_one.out.merged.h.tsv	ENSG00000186474
3200-49_2_one.out.merged.h.tsv	ENSG00000167759
3201-49_2_one.out.merged.h.tsv	ENSG00000167754
3202-28_2_one.out.merged.h.tsv	ENSG00000131650
3204-2_2_one.out.merged.h.tsv	ENSG00000111144
3206-4_2_one.out.merged.h.tsv	ENSG00000133800
3208-2_4_one.out.merged.h.tsv	ENSG00000132031
3209-69_1_one.out.merged.h.tsv	ENSG00000152595
3210-1_2_one.out.merged.h.tsv	ENSG00000164024
3212-30_3_one.out.merged.h.tsv	ENSG00000188611
3213-65_2_one.out.merged.h.tsv	ENSG00000116962
3214-3_2_one.out.merged.h.tsv	ENSG00000099250
3216-2_2_one.out.merged.h.tsv	ENSG00000162896
3217-74_2_one.out.merged.h.tsv	ENSG00000135919
3218-8_2_one.out.merged.h.tsv	ENSG00000086205
3220-40_2_one.out.merged.h.tsv	ENSG00000165731
3221-54_1_one.out.merged.h.tsv	ENSG00000104332
3222-11_2_one.out.merged.h.tsv	ENSG00000075213
3232-28_2_one.out.merged.h.tsv	ENSG00000102575
3234-23_2_one.out.merged.h.tsv	ENSG00000091986
3235-50_2_one.out.merged.h.tsv	ENSG00000173714
3280-49_2_one.out.merged.h.tsv	ENSG00000157766
3281-19_1_one.out.merged.h.tsv	ENSG00000132855
3283-21_1_one.out.merged.h.tsv	ENSG00000120708
3284-75_1_one.out.merged.h.tsv	ENSG00000182492
3285-23_2_one.out.merged.h.tsv	ENSG00000159403
3289-19_2_one.out.merged.h.tsv	ENSG00000154975
3290-50_2_one.out.merged.h.tsv	ENSG00000156535
3291-30_2_one.out.merged.h.tsv	ENSG00000104921
